"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:3C54o5nN9ceHwab9tH2EWh","Morbid Obsessions","spotify:artist:4AAXAVOZ3fw7M8ILLrKLvs","We Are The Union","spotify:album:0RTCZIE9rODctd6rLqBHW6","Morbid Obsessions","spotify:artist:4AAXAVOZ3fw7M8ILLrKLvs","We Are The Union","2021-04-23","https://i.scdn.co/image/ab67616d0000b273217e559a0043c6fc1f98f6f2","1","1","182256","https://p.scdn.co/mp3-preview/e4910d123ad55813e1e3f33edacc7a2c0ad6a31a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","spotify:user:brenmiester","2021-04-25T23:02:27Z"
"spotify:track:7l2Vx0Jg88oi16ja4Huc9H","Cyanide","spotify:artist:0nV7SiEIVtPLTSJ6NwWDGj","Creeper","spotify:album:5SroqSFEbS5mfI2fYSS1v1","Sex, Death & The Infinite Void","spotify:artist:0nV7SiEIVtPLTSJ6NwWDGj","Creeper","2020-07-31","https://i.scdn.co/image/ab67616d0000b273d13f0138e47e5facbb15f9b8","1","4","207464","https://p.scdn.co/mp3-preview/4cff5819f1595d46706f41d5357d0b8248abaf16?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:brenmiester","2021-04-25T23:02:43Z"
"spotify:track:3kfghhJVXyT2W2TlP2Vsw9","Hit Like A Girl","spotify:artist:4bzfsZhaLW6VWHLh1sqcrK","Meet Me @ The Altar","spotify:album:4l3QmwKvZ9TR1lSnJvT6E0","Hit Like A Girl","spotify:artist:4bzfsZhaLW6VWHLh1sqcrK","Meet Me @ The Altar","2021-03-22","https://i.scdn.co/image/ab67616d0000b273af1a70ccef418c53826625c9","1","1","239237","https://p.scdn.co/mp3-preview/dffaea7f6fdb041014a00d254ef3841b69c9eb21?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","spotify:user:brenmiester","2021-05-19T12:38:07Z"
