Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equaliser	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Hate To Say I Told You So	The Hives									3241957	100			6			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/The Hives/Veni Vidi Vicious/06 Hate To Say I Told You So.mp3
Creepin Up The Backstairs - Composite Edit (do not put on a/w)	The Fratellis									2996235	94			8			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/The Fratellis/Costello Music/08 Creepin Up The Backstairs - Composite Edit (do not put on a/w).mp3
Cracker	Spiderbait									2983216	93			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Spiderbait/Grand Slam/01 Cracker.mp3
Captain Duck	Duck Sauce									2844043	83			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Duck Sauce/Captain Duck/01 Captain Duck.mp3
Perth	Kink									5166209	161			6			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Kink/Playground/06 Perth.mp3
For The Girl	The Fratellis									2695254	84			6			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/The Fratellis/Costello Music/06 For The Girl.mp3
Savior	Rise Against									3868043	121			11			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Rise Against/Appeal To Reason/11 Savior.mp3
Jackie Chan	Tiesto, Dzeko, Preme, Post Malone									3452194	108			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Tiesto, Dzeko, Preme, Post Malone/Jackie Chan/01 Jackie Chan.mp3
King Of The Northern	Spiderbait									2128921	66			13			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Spiderbait/Grand Slam/13 King Of The Northern.mp3
Rock'n'Roll Survivor	Wolfmother									3488966	108			2			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Wolfmother/Rock'n'roll Baby/02 Rock'n'Roll Survivor.mp3
Chelsea Dagger	The Fratellis									3261604	102			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/The Fratellis/Chelsea Dagger (Radio Edit)/01 Chelsea Dagger.mp3
Rules	Doja Cat									3010378	94			3			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Doja Cat/Hot Pink/03 Rules.mp3
Lady - Hear Me Tonight	Modjo									3583842	154			3			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Modjo/Modjo (Remastered)/03 Lady - Hear Me Tonight.mp3
Let's Dance to Joy Division	The Wombats									2913482	96			8			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/The Wombats/Proudly Present... A Guide to Love, Loss & Desperation/08 Let's Dance to Joy Division.mp3
This Groove	Oliver Heldens, Lenno									3108620	94			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Oliver Heldens, Lenno/This Groove/01 This Groove.mp3
Toxicity	System Of A Down									3220204	109			12			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/System Of A Down/Toxicity/12 Toxicity.mp3
Daisy	Ashnikko									2337042	73			1			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Ashnikko/Daisy/01 Daisy.mp3
Glockenpop	Spiderbait									3075588	100			2			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Spiderbait/Grand Slam/02 Glockenpop.mp3
Break Loose	Televisor, SPLITBREED									3509857	110			3			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Televisor, SPLITBREED/Venture/03 Break Loose.mp3
B.Y.O.B.	System Of A Down									4088724	128			2			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/System Of A Down/Mezmerize/02 B.Y.O.B..mp3
Wings of a Dove	Madness									3856365	90			18			44505	44505	128	44100		MPEG audio file								Macintosh HD/Users/bea/Music/Music/Media.localized/Music/Madness/Full House - The Very Best of Madness/18 Wings of a Dove.mp3
