Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equaliser	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Summer	Modestep		Summer							2741211	171			1			44505	44505	128	44100		MPEG audio file								\big_boy\SXUB0KTWwHU
Breakout	Noisestorm, Foreign Beggars		Breakout							2882504	181			1			44505	44505	128	44100		MPEG audio file								\big_boy\86zIPEa5GhI
Hang Up	WRLD, Savoi		Hang Up							3194284	199			1			44505	44505	128	44100		MPEG audio file								\big_boy\WpPpuqieuSg
Comeback	Falcon Funk, Bossfight		Comeback							3257408	203			1			44505	44505	128	44100		MPEG audio file								\big_boy\xft9wOGs8Us
Rip N Dip - Kill The Noise Remix	Getter, Kill The Noise		Rip N Dip (Remixes)							4025652	251			1			44505	44505	128	44100		MPEG audio file								\big_boy\_Akhhtro6zc
Next To Me	Lvly		Brand New (Helium)							3501909	218			2			44505	44505	128	44100		MPEG audio file								\big_boy\Zki-NMHoaIk
Scatta (feat. Foreign Beggars & Bare Noize)	Skrillex, Bare Noize, Foreign Beggars		Scary Monsters and Nice Sprites (Deluxe Tour Edition)							3760726	234			5			44505	44505	128	44100		MPEG audio file								\big_boy\Nw-YjVp_ibQ
Rock 'n' Roll (Will Take You to the Mountain)	Skrillex		Scary Monsters and Nice Sprites (Deluxe Tour Edition)							4615426	284			1			44505	44505	128	44100		MPEG audio file								\big_boy\iIyE3EDCigE
Weekends!!! (feat. Sirah)	Skrillex, Sirah		Scary Monsters and Nice Sprites (Deluxe Tour Edition)							4583230	285			10			44505	44505	128	44100		MPEG audio file								\big_boy\6ngYQcxBjmU
Death By Diamonds And Pearls	Band Of Skulls		Baby Darling Doll Face Honey							3093183	192			2			44505	44505	128	44100		MPEG audio file								\big_boy\B0Gvf9Z_lWI
The Hardest Button To Button	The White Stripes		Elephant							3400783	212			9			44505	44505	128	44100		MPEG audio file								\big_boy\1DGX6HBR-XA
Blue Orchid	The White Stripes		Get Behind Me Satan							2522645	158			1			44505	44505	128	44100		MPEG audio file								\big_boy\hkKSagYpf9A
Sugar Rush	Pixl		Sugar Rush EP							4081613	285			1			44505	44505	128	44100		MPEG audio file								\big_boy\-WR0o7NWUy8
Explosivo	Tenacious D		Tenacious D							1866015	115			7			44505	44505	128	44100		MPEG audio file								\big_boy\dlcaE25YF1w
Chin up	R!OT, Xye		Chin up							4060293	253			1			44505	44505	128	44100		MPEG audio file								\big_boy\g8oDNbMvpn0
R!ot	R!OT 		The Art of Bass							3948281	244			1			44505	44505	128	44100		MPEG audio file								\big_boy\EUnBJStd698
Beat the Sunset	R!OT 		Beat the Sunset							2872047	179			1			44505	44505	128	44100		MPEG audio file								\big_boy\NETBeFhhuTs
How I Feel	R!OT , Bonnie Magbitang		How I Feel							3604738	225			1			44505	44505	128	44100		MPEG audio file								\big_boy\OB_83gvIbJ8
Slowly	R!OT 		Slowly							3308379	206			1			44505	44505	128	44100		MPEG audio file								\big_boy\rZPLJqCSmYM
Kneel Before Me	SLANDER, Crankdat, Asking Alexandria		Kneel Before Me							3188891	201			1			44505	44505	128	44100		MPEG audio file								\big_boy\AxlXzpnH1bw
Throne	Bring Me The Horizon		That's The Spirit (Track by Track Commentary)							3043446	190			6			44505	44505	128	44100		MPEG audio file								\big_boy\XEp3GTVuShw
MANTRA	Bring Me The Horizon		MANTRA							3759371	233			1			44505	44505	128	44100		MPEG audio file								\big_boy\hvZxPWmnqeo
Vantablack	Dirtyphonics, Sullivan King		Vantablack							4488725	265			1			44505	44505	128	44100		MPEG audio file								\big_boy\MLB8tSA2GFA
wonderful life (feat. Dani Filth)	Bring Me The Horizon, Dani Filth		wonderful life (feat. Dani Filth)							4424828	274			1			44505	44505	128	44100		MPEG audio file								\big_boy\4hoDwVy6IQ4
